address,name_tag,exchange,txn_count,eth_balance,graph_score,altcoin_count,token_count,wallet_type,composite_score,etherscan
0x6eff3372fa352b239bb24ff91b423a572347000d,BIKI.com,biki.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x6eff3372fa352b239bb24ff91b423a572347000d
0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,Bilaxy 1,bilaxy,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xf7793d27a1b76cdf14db7c83e82c772cf7c92910
0xcce8d59affdd93be338fc77fa0a298c2cb65da59,Bilaxy 2,bilaxy,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xcce8d59affdd93be338fc77fa0a298c2cb65da59
0x4b729cf402cfcffd057e254924b32241aedc1795,Bit-Z,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x4b729cf402cfcffd057e254924b32241aedc1795
0x7c49e1c0e33f3efb57d64b7690fa287c8d15b90a,nan,nan,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x7c49e1c0e33f3efb57d64b7690fa287c8d15b90a
0x0d8824ca76e627e9cc8227faa3b3993986ce9e48,BitBase 1,bitbase,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x0d8824ca76e627e9cc8227faa3b3993986ce9e48
0x6dcd15a0dbefd0700063a4445382d3506391a41a,BitBase 2,bitbase,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x6dcd15a0dbefd0700063a4445382d3506391a41a
0x2b49ce21ad2004cfb3d0b51b2e8ec0406d632513,Bitbee,bitbee,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x2b49ce21ad2004cfb3d0b51b2e8ec0406d632513
0x5d375281582791a38e0348915fa9cbc6139e9c2a,BitBlinx,bitblinx,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x5d375281582791a38e0348915fa9cbc6139e9c2a
0x7a91a362d4f2c9c4627688d5b7090bbb12e5715f,Bitci,bitci,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x7a91a362d4f2c9c4627688d5b7090bbb12e5715f
0x28ebe764b8f9a853509840645216d3c2c0fd774b,BiteBTC,bitebtc,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x28ebe764b8f9a853509840645216d3c2c0fd774b
0x7217d64f77041ce320c356d1a2185bcb89798a0a,Bitexlive,bitexlive,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x7217d64f77041ce320c356d1a2185bcb89798a0a
0x57a47cfe647306a406118b6cf36459a1756823d0,Bitexlive 2,bitexlive,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x57a47cfe647306a406118b6cf36459a1756823d0
0x111cff45948819988857bbf1966a0399e0d1141e,bitFlyer,bitflyer,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x111cff45948819988857bbf1966a0399e0d1141e
0xdf5021a4c1401f1125cd347e394d977630e17cf7,BITFRONT,bitfront,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xdf5021a4c1401f1125cd347e394d977630e17cf7
0x603d022611bfe6a101dcdab207d96c527f1d4d8e,BitKeep: NFT Exchange,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x603d022611bfe6a101dcdab207d96c527f1d4d8e
0xdb044b8298e04d442fdbe5ce01b8cc8f77130e33,Bitkub Hot Wallet 1,bitkub,0,0.0,0.0019880715705765406,0,0,deposit/hot,0.039761,https://etherscan.io/address/0xdb044b8298e04d442fdbe5ce01b8cc8f77130e33
0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,BitMart,bitmart,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1
0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,BitMart 2,bitmart,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,Bitrue,bitrue,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21
0x1b8a38ea02ceda9440e00c1aeba26ee2dc570423,BITStorage,bitstorage,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x1b8a38ea02ceda9440e00c1aeba26ee2dc570423
0xaa90b4aae74cee41e004bc45e45a427406c4dcae,BitUN.io 1,bitun.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xaa90b4aae74cee41e004bc45e45a427406c4dcae
0xf8d04a720520d0bcbc722b1d21ca194aa22699f2,BitUN.io 2,bitun.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xf8d04a720520d0bcbc722b1d21ca194aa22699f2
0xfb9f7f41319157ac5c5dccae308a63a4337ad5d9,Bity.com,bity.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xfb9f7f41319157ac5c5dccae308a63a4337ad5d9
0x00cdc153aa8894d08207719fe921fff964f28ba3,Bitzlato,bitzlato,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x00cdc153aa8894d08207719fe921fff964f28ba3
0x25eaff5b179f209cf186b1cdcbfa463a69df4c45,Blockfolio,blockfolio,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x25eaff5b179f209cf186b1cdcbfa463a69df4c45
0x007174732705604bbbf77038332dc52fd5a5000c,BlockTrades Exchange,blocktrades exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x007174732705604bbbf77038332dc52fd5a5000c
0xdf8752caa319668006580ddf48db25a23728b926,Bololex.com,bololex.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xdf8752caa319668006580ddf48db25a23728b926
0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c,BTC-Alpha Exchange,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c
0x73957709695e73fd175582105c44743cf0fb6f2f,Bw.com,bw.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x73957709695e73fd175582105c44743cf0fb6f2f
0xd7c866d0d536937bf9123e02f7c052446588189f,C2CX: Hot Wallet,unknown,0,0.0,0.0019880715705765406,0,0,deposit/hot,0.039761,https://etherscan.io/address/0xd7c866d0d536937bf9123e02f7c052446588189f
0x88988d6ef12d7084e34814b9edafa01ae0d05082,CamboChanger 2,cambochanger,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x88988d6ef12d7084e34814b9edafa01ae0d05082
0x72bcfa6932feacd91cb2ea44b0731ed8ae04d0d3,Cashierest,cashierest,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x72bcfa6932feacd91cb2ea44b0731ed8ae04d0d3
0x7a56f645dcb513d0326cbaa048e9106ff6d4cd5f,Catex Exchange,catex exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x7a56f645dcb513d0326cbaa048e9106ff6d4cd5f
0xfd648cc72f1b4e71cbdda7a0a91fe34d32abd656,ChainX,chainx,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xfd648cc72f1b4e71cbdda7a0a91fe34d32abd656
0x96fc4553a00c117c5b0bed950dd625d1c16dc894,Changelly,changelly,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x96fc4553a00c117c5b0bed950dd625d1c16dc894
0x8958618332df62af93053cb9c535e26462c959b0,Cobinhood 1,cobinhood,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x8958618332df62af93053cb9c535e26462c959b0
0xb726da4fbdc3e4dbda97bb20998cf899b0e727e0,Cobinhood 2,cobinhood,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xb726da4fbdc3e4dbda97bb20998cf899b0e727e0
0x9539e0b14021a43cde41d9d45dc34969be9c7cb0,Coinbene,coinbene,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x9539e0b14021a43cde41d9d45dc34969be9c7cb0
0x33683b94334eebc9bd3ea85ddbda4a86fb461405,Coinbene: Cold Wallet,unknown,0,0.0,0.0019880715705765406,0,0,cold/reserve,0.039761,https://etherscan.io/address/0x33683b94334eebc9bd3ea85ddbda4a86fb461405
0xb6ba1931e4e74fd080587688f6db10e830f810d5,Coindelta,coindelta,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xb6ba1931e4e74fd080587688f6db10e830f810d5
0xbf1a97d8d4229d61b031214d5bbe9a5cb1e737f9,CoinDhan,coindhan,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xbf1a97d8d4229d61b031214d5bbe9a5cb1e737f9
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,Coinex,coinex,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xb9ee1e551f538a464e8f8c41e9904498505b49b0
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,Coinex 2,coinex,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x33ddd548fe3a082d753e5fe721a26e1ab43e3598
0x4b01721f0244e7c5b5f63c20942850e447f5a5ee,CoinExchange.io,coinexchange.io,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x4b01721f0244e7c5b5f63c20942850e447f5a5ee
0xd4bddf5e3d0435d7a6214a0b949c7bb58621f37c,Coinhako,coinhako,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xd4bddf5e3d0435d7a6214a0b949c7bb58621f37c
0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd,CoinMetro Exchange,coinmetro exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd
0xd0808da05cc71a9f308d330bc9c5c81bbc26fc59,Coinswitch,coinswitch,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xd0808da05cc71a9f308d330bc9c5c81bbc26fc59
0x8705ccfd8a6df3785217c307cbebf9b793310b94,CoinW,coinw,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x8705ccfd8a6df3785217c307cbebf9b793310b94
0xcb243bf48fb443082fae7db47ec96cb120cd6801,CoinW 2,coinw,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xcb243bf48fb443082fae7db47ec96cb120cd6801
0x429bf8ec3330e02401d72beade86000d9a2e19eb,CoinW 3,coinw,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x429bf8ec3330e02401d72beade86000d9a2e19eb
0x6f31d347457962c9811ff953742870ef5a755de3,CoinW 4,coinw,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x6f31d347457962c9811ff953742870ef5a755de3
0x0d6b5a54f940bf3d52e438cab785981aaefdf40c,COSS.io 1,coss.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x0d6b5a54f940bf3d52e438cab785981aaefdf40c
0xd1560b3984b7481cd9a8f40435a53c860187174d,COSS.io: Old Warm Wallet,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xd1560b3984b7481cd9a8f40435a53c860187174d
0x43f07efe28e092a0fe4ec5b5662022b461ffac80,COSS.io: Warm Wallet,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x43f07efe28e092a0fe4ec5b5662022b461ffac80
0x521db06bf657ed1d6c98553a70319a8ddbac75a3,CREX24,crex24,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x521db06bf657ed1d6c98553a70319a8ddbac75a3
0x5baeac0a0417a05733884852aa068b706967e790,Cryptopia 1,cryptopia,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x5baeac0a0417a05733884852aa068b706967e790
0x2984581ece53a4390d1f568673cf693139c97049,Cryptopia 2,cryptopia,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x2984581ece53a4390d1f568673cf693139c97049
0xe17ee7b3c676701c66b395a35f0df4c2276a344e,DigiFinex,digifinex,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xe17ee7b3c676701c66b395a35f0df4c2276a344e
0x2101e480e22c953b37b9d0fe6551c1354fe705e6,DMEX,dmex,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x2101e480e22c953b37b9d0fe6551c1354fe705e6
0xf1c525a488a848b58b95d79da48c21ce434290f7,Eidoo,eidoo,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xf1c525a488a848b58b95d79da48c21ce434290f7
0x608f94df1c1d89ea13e5984d7bf107df137a6541,Eigen Fx,eigen fx,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x608f94df1c1d89ea13e5984d7bf107df137a6541
0xeb9ebf2c624ebee42e0853da6443ddc6c8020de7,Eigen Fx 2,eigen fx,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xeb9ebf2c624ebee42e0853da6443ddc6c8020de7
0x8d76166c22658a144c0211d87abf152e6a2d9d95,Eterbase,eterbase,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x8d76166c22658a144c0211d87abf152e6a2d9d95
0xd3808c5d48903be1490989f3fce2a2b3890e8eb6,Exchange A,exchange a,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xd3808c5d48903be1490989f3fce2a2b3890e8eb6
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,Exmo 1,exmo,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x1fd6267f0d86f62d88172b998390afee2a1f54b6
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,Exmo 2,exmo,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32
0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d,Faa.st,faa.st,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d
0x915d7915f2b469bb654a7d903a5d4417cb8ea7df,FCoin,fcoin,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x915d7915f2b469bb654a7d903a5d4417cb8ea7df
0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,FixedFloat,fixedfloat,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f
0x14301566b9669b672878d86ff0b1d18dd58054e9,Flata.Exchange,flata.exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x14301566b9669b672878d86ff0b1d18dd58054e9
0x91e18ee76483fa2ec5cfe2959df46673c2565be0,Flybit,flybit,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x91e18ee76483fa2ec5cfe2959df46673c2565be0
0x0021845f4c2604c58f9ba5b7bff58d16a2ab372c,Folgory Exchange,folgory exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x0021845f4c2604c58f9ba5b7bff58d16a2ab372c
0x9f5ca0012b9b72e8f3db57092a6f26bf4f13dc69,GBX,gbx,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x9f5ca0012b9b72e8f3db57092a6f26bf4f13dc69
0x9fb01a2584aac5aae3fab1ed25f86c5269b32999,GGBTC.com,ggbtc.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x9fb01a2584aac5aae3fab1ed25f86c5269b32999
0x9c67e141c0472115aa1b98bd0088418be68fd249,HitBTC 1,hitbtc,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x9c67e141c0472115aa1b98bd0088418be68fd249
0x59a5208b32e627891c389ebafc644145224006e8,HitBTC 2,hitbtc,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x59a5208b32e627891c389ebafc644145224006e8
0xa12431d0b9db640034b0cdfceef9cce161e62be4,HitBTC 3,hitbtc,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xa12431d0b9db640034b0cdfceef9cce161e62be4
0x980a4732c8855ffc8112e6746bd62095b4c2228f,Hoo.com,hoo.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x980a4732c8855ffc8112e6746bd62095b4c2228f
0xd0ec209ad2134899148bec8aef905a6e9997456a,Hoo.com 2,hoo.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xd0ec209ad2134899148bec8aef905a6e9997456a
0x993b7fcba51d8f75c2dfaec0d17b6649ee0c9068,Hoo.com 3,hoo.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x993b7fcba51d8f75c2dfaec0d17b6649ee0c9068
0xec293b9c56f06c8f71392269313d7e2da681d9ac,Hoo.com 4,hoo.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xec293b9c56f06c8f71392269313d7e2da681d9ac
0x0093e5f2a850268c0ca3093c7ea53731296487eb,Hoo.com 5,hoo.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x0093e5f2a850268c0ca3093c7ea53731296487eb
0x008932be50098089c6a075d35f4b5182ee549f8a,Hoo.com 6,hoo.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x008932be50098089c6a075d35f4b5182ee549f8a
0x3c11c3025ce387d76c2eddf1493ec55a8cc2a0f7,Idax.global,idax.global,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x3c11c3025ce387d76c2eddf1493ec55a8cc2a0f7
0x51836a753e344257b361519e948ffcaf5fb8d521,Indodax 1,indodax,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x51836a753e344257b361519e948ffcaf5fb8d521
0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719,Indodax 2,indodax,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719
0xb1a34309af7f29b4195a6b589737f86e14597ddc,IndoEx LTD,indoex ltd,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xb1a34309af7f29b4195a6b589737f86e14597ddc
0x352bdabe484499e4c25c3536cc3eda1edbc5ad29,KickEX,kickex,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x352bdabe484499e4c25c3536cc3eda1edbc5ad29
0xe8a0e282e6a3e8023465accd47fae39dd5db010b,Kryptono 1,kryptono,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xe8a0e282e6a3e8023465accd47fae39dd5db010b
0x629a7144235259336ea2694167f3c8b856edd7dc,Kryptono 2,kryptono,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x629a7144235259336ea2694167f3c8b856edd7dc
0x30b71d015f60e2f959743038ce0aaec9b4c1ea44,Kryptono 3,kryptono,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x30b71d015f60e2f959743038ce0aaec9b4c1ea44
0xea81ce54a0afa10a027f65503bd52fba83d745b8,Kuna.io,kuna.io,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xea81ce54a0afa10a027f65503bd52fba83d745b8
0x77ab999d1e9f152156b4411e1f3e2a42dab8cd6d,Kuna.io 2,kuna.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x77ab999d1e9f152156b4411e1f3e2a42dab8cd6d
0x0861fca546225fbf8806986d211c8398f7457734,LAToken,latoken,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x0861fca546225fbf8806986d211c8398f7457734
0x7891b20c690605f4e370d6944c8a5dbfac5a451c,LAToken 2,latoken,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x7891b20c690605f4e370d6944c8a5dbfac5a451c
0x1b6c1a0e20af81b922cb454c3e52408496ee7201,LAToken 3,latoken,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x1b6c1a0e20af81b922cb454c3e52408496ee7201
0x8271b2e8cbe29396e9563229030c89679b9470db,Liqui.io 1,liqui.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x8271b2e8cbe29396e9563229030c89679b9470db
0x5e575279bf9f4acf0a130c186861454247394c06,Liqui.io 2,liqui.io,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x5e575279bf9f4acf0a130c186861454247394c06
0xedbb72e6b3cf66a792bff7faac5ea769fe810517,Liquid 1,liquid,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xedbb72e6b3cf66a792bff7faac5ea769fe810517
0xdf4b6fb700c428476bd3c02e6fa83e110741145b,Liquid 2,liquid,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xdf4b6fb700c428476bd3c02e6fa83e110741145b
0xdb2cad4f306b47c9b35541988c7656f1bb092e15,Liquid 3,liquid,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xdb2cad4f306b47c9b35541988c7656f1bb092e15
0x9cc2dce817093ceea82bb67a4cf43131fa354c06,Liquid 4,liquid,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x9cc2dce817093ceea82bb67a4cf43131fa354c06
0x243bec9256c9a3469da22103891465b47583d9f1,Livecoin.net,livecoin.net,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x243bec9256c9a3469da22103891465b47583d9f1
0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0,Luno 1,luno,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0
0x416299aade6443e6f6e8ab67126e65a7f606eef5,Luno 2,luno,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x416299aade6443e6f6e8ab67126e65a7f606eef5
0x477b8d5ef7c2c42db84deb555419cd817c336b6f,MaiCoin 1,maicoin,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x477b8d5ef7c2c42db84deb555419cd817c336b6f
0xe03c23519e18d64f144d2800e30e81b0065c48b5,Mercatox,mercatox,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xe03c23519e18d64f144d2800e30e81b0065c48b5
0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,Mexc.com 3,mexc.com,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x3cc936b795a188f0e246cbb2d74c5bd190aecf18
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,MEXC: Mexc.com,unknown,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88
0x0211f3cedbef3143223d3acf0e589747933e8527,MEXC: Mexc.com 2,unknown,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x0211f3cedbef3143223d3acf0e589747933e8527
0xac338d9faac562df26d702880c796e1024e2698a,MinedTrade.com,minedtrade.com,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xac338d9faac562df26d702880c796e1024e2698a
0xae7006588d03bd15d6954e3084a7e644596bc251,NEXBIT Pro,nexbit pro,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xae7006588d03bd15d6954e3084a7e644596bc251
0x03e3ff995863828554282e80870b489cc31dc8bc,OMGFIN Exchange,omgfin exchange,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0x03e3ff995863828554282e80870b489cc31dc8bc
0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,OTCBTC,otcbtc,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8
0xcacc694840ecebadd9b4c419e5b7f1d73fedf999,Panda.Exchange 1: Hot Wallet,panda.exchange,0,0.0,0.0019880715705765406,0,0,deposit/hot,0.039761,https://etherscan.io/address/0xcacc694840ecebadd9b4c419e5b7f1d73fedf999
0xb709d82f0706476457ae6bad7c3534fbf424382c,Panda.Exchange 2: Hot Wallet,panda.exchange,0,0.0,0.0019880715705765406,0,0,deposit/hot,0.039761,https://etherscan.io/address/0xb709d82f0706476457ae6bad7c3534fbf424382c
0xbd8ef191caa1571e8ad4619ae894e07a75de0c35,Paribu 1,paribu,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xbd8ef191caa1571e8ad4619ae894e07a75de0c35
0x2bb97b6cf6ffe53576032c11711d59bd056830ee,Paribu 2,paribu,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x2bb97b6cf6ffe53576032c11711d59bd056830ee
0xfb90501083a3b6af766c8da35d3dde01eb0d2a68,Paribu 3,paribu,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xfb90501083a3b6af766c8da35d3dde01eb0d2a68
0xabc74170f3cb8ab352820c39cc1d1e05ce9e41d3,Paribu 4,paribu,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xabc74170f3cb8ab352820c39cc1d1e05ce9e41d3
0x9acbb72cf67103a30333a32cd203459c6a9c3311,Paribu 5,paribu,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0x9acbb72cf67103a30333a32cd203459c6a9c3311
0xd4dcd2459bb78d7a645aa7e196857d421b10d93f,Peatio,peatio,0,0.0,0.0019880715705765406,0,0,exchange,0.039761,https://etherscan.io/address/0xd4dcd2459bb78d7a645aa7e196857d421b10d93f
0xd344539efe31f8b6de983a0cab4fb721fc69c547,QuantaEx 1,quantaex,0,0.0,0.0019880715705765406,0,0,hot/deposit,0.039761,https://etherscan.io/address/0xd344539efe31f8b6de983a0cab4fb721fc69c547
